"id","ride_id","created_at","timezone","device_type","fitness_discipline","ride_title","status","total_work","avg_difficulty","ride_duration","ride_image_url","instructor_id","instructor_name","distance","total_output","avg_pace","avg_speed","avg_output","avg_cadence","avg_resistance"
"2a2eee499b004c08812355c4604f368a","979816f26814453fa106576a1c5f4c7c",2023-05-06 05:47:00,"Etc/GMT+4","home_bike_plus","Cycling","30 min 90s Rock Ride","COMPLETE",306249.39,7.8913,1800,"https://s3.amazonaws.com/peloton-ride-images/bf9557cbbb1a62c1958ff46a9b4c98aa83675aaa/img_1683323136_976a8bf2b6a446da8b9394f1e140a7f8.png","4904612965164231a37143805a387e40","Kendall Toole",10.05,306,NA,20.1,170,86,46
"d8e09b0a3ea4430b88a83f6c66e3d0e5","adc17af0601b4b83b3bfb4736942386f",2023-05-05 12:43:00,"Etc/GMT+4","home_bike_plus","Strength","20 min Strength Roll Call: Upper Body","COMPLETE",0,6.7474,1200,"https://s3.amazonaws.com/peloton-ride-images/b31995b70777f5469d1626186eaab3309fb10d71/img_1683201427_49bd4dfff76a4b70b9dfaa493888ec99.png","7f3de5e78bb44d8591a0f77f760478c3","Ben Alldis",NA,NA,NA,NA,NA,NA,NA
"da74e76cc0774cfe94f65a55f77fd2ae","8958a871775c4ae588ccf28b96a105ed",2023-05-05 12:24:00,"Etc/GMT+4","home_bike_plus","Cycling","15 min Low Impact Ride","COMPLETE",149607.02,5.7028,900,"https://s3.amazonaws.com/peloton-ride-images/b8507beba92e55e4a3d21dd52b4825bd0ecb9ff3/img_1681750758_53b6215e2ca844e4813b08abd7171e16.png","4904612965164231a37143805a387e40","Kendall Toole",4.98,150,NA,19.9,166,88,45
"f19d089d86d344818b560b152c810b85","c8b205c159724cfe8f428b23cf197378",2023-05-04 12:34:00,"Etc/GMT+4","home_bike_plus","Strength","15 min Core Strength","COMPLETE",0,7.1397,900,"https://s3.amazonaws.com/peloton-ride-images/24e197bf08d6fd2e756b7899fad5c8d3add1ab2c/img_1671132766_cca730ad6c2240b3bc256f1dd3ffbe5e.png","05735e106f0747d2a112d32678be8afd","Olivia Amato",NA,NA,NA,NA,NA,NA,NA
"5532836494144c998ba1918af55f65be","57da53b4cfd7473982ba5d795e98719d",2023-05-04 12:06:00,"Etc/GMT+4","home_bike_plus","Cycling","15 min EDM Ride","COMPLETE",153798.35,7.6089,900,"https://s3.amazonaws.com/peloton-ride-images/1c5283d4cdd09941dc1f266aee8476de5c0e4af0/img_1681389133_81050f1b29ee4fedbd04a12a23419dda.png","696bd08dd5284accab065e2147b121d7","Camila Ramón",5.03,154,NA,20.1,171,84,47
"2c2bb5db4fb948e29a8e2bc8f23e69f1","06ff438ba2094c74b1ed364597776f87",2023-05-03 08:51:00,"Etc/GMT+4","home_bike_plus","Strength","30 min Upper Body Strength","COMPLETE",0,7.2134,1800,"https://s3.amazonaws.com/peloton-ride-images/172d4211434a363f45b819288f5365127e2af8f9/img_1675777828_0b6f8246914e4942af4019c185633b69.png","f962a2b1b34d424cabab73bef81bc8db","Adrian Williams",NA,NA,NA,NA,NA,NA,NA
"a972f0da09a94dc2b059b5c839dd8922","cb85eda103ec4c64927bd3032e16cd9a",2023-05-02 12:09:00,"Etc/GMT+4","home_bike_plus","Strength","20 min Arms & Shoulders Strength","COMPLETE",0,7.1826,1200,"https://s3.amazonaws.com/peloton-ride-images/22fe2fb16048c90d1ec6ca707b59f2f9d1791916/img_1683035812_00d32da35c324c919e2a6aba54eac76c.png","c406f36aa2a44a5baf8831f8b92f6920","Robin Arzón",NA,NA,NA,NA,NA,NA,NA
"3a013954d06244a98bcc624d033b94de","c6ad4432dc5646e79f895091bfd1e60b",2023-05-01 10:22:00,"Etc/GMT+4","home_bike_plus","Cycling","30 min New Tracks Ride","COMPLETE",295150.34,7.6883,1800,"https://s3.amazonaws.com/peloton-ride-images/0bbb8cd4c7859f5c3de727d981d60f31d984dc80/img_1682958852_d669921517eb4633b8053871dedfe922.png","c9bd86e59b9b4f96981848467838aa9c","Tunde Oyeneyin",9.9,295,NA,19.8,164,83,46
"fa27cf1a0c954c6fb925d890b17e3067","b03a0761aad14f47a0abb61a22583123",2023-04-30 12:37:00,"Etc/GMT+4","home_bike_plus","Stretching","10 min Lower Body Stretch","COMPLETE",0,3.8153,600,"https://s3.amazonaws.com/peloton-ride-images/b9abf91c3a8956efe3bc2329b70c6e6ac799b6cc/img_1680034645_ec553e46aeb34176bd5fd1b6b790eacf.png","c9fa21c2004c4544a7c35c28a6196c77","Andy Speer",NA,NA,NA,NA,NA,NA,NA
"90d7aa97bc694b9ab619da3b78622864","480dfb2b8bca4878bf8f0a6d52d0a9b6",2023-04-30 11:59:00,"Etc/GMT+4","home_bike_plus","Bike Bootcamp","30 min Bootcamp: Upper Body","COMPLETE",161131.64,8.0262,1800,"https://s3.amazonaws.com/peloton-ride-images/80565d62157ae83a945325172206d94f7b46aec2/img_1673479241_a16f729edc504c4a9927fa31794c112c.png","1b79e462bd564b6ca5ec728f1a5c2af0","Jess Sims",5.51,161,NA,19.5,159,87,45
"f9a1ea80a4f54c2c8ec075d6bace6147","ba30ce9e50ec4f52a9c3f9cc62a38eff",2023-04-29 10:26:00,"Etc/GMT+4","home_bike_plus","Stretching","5 min Lower Body Stretch","COMPLETE",0,3.4938,300,"https://s3.amazonaws.com/peloton-ride-images/584e5867b24ce02d41ca2fdc91c270401b5fdefc/img_1680896182_57f0a03dd6694a87ba886463b618d740.png","a606b2c39c194bcc80f9a541b97b4537","Matty Maggiacomo",NA,NA,NA,NA,NA,NA,NA
"445e2e65e73f44a0808382c68a313217","3f0499f3dd074b7b8d7342ad755f8c01",2023-04-29 10:01:00,"Etc/GMT+4","home_bike_plus","Cycling","20 min EDM Ride","COMPLETE",199950.44,7.1754,1200,"https://s3.amazonaws.com/peloton-ride-images/889038626a033b9c2a0075e409d8fc5b115a801d/img_1682545953_7460f38715af40e7b49da1b6e65f32b7.png","f6f2d613dc344e4bbf6428cd34697820","Emma Lovewell",6.64,200,NA,19.9,167,84,47
"31e3df61178e4937acf236f863d8ea0d","3cbe964abba64677a888d65732af9af6",2023-04-29 09:29:00,"Etc/GMT+4","home_bike_plus","Strength","20 min Upper Body Strength","COMPLETE",0,7.5413,1200,"https://s3.amazonaws.com/peloton-ride-images/5247b94f5ecb55183562fb06a33bb8dab4194140/img_1682771586_3d9978cadd5346bc972143c78d01988e.png","a606b2c39c194bcc80f9a541b97b4537","Matty Maggiacomo",NA,NA,NA,NA,NA,NA,NA
"05f40c8e40b749e3bd1e7dc1adc2b482","b89949f3f3e145a3a30273dc18296a48",2023-04-28 09:34:00,"Etc/GMT+4","home_bike_plus","Strength","20 min Strength Roll Call: Upper Body","COMPLETE",0,7.2235,1200,"https://s3.amazonaws.com/peloton-ride-images/3714ce85e69dc241ff1c672899249c9416494e4e/img_1682597382_63d7398c43fc4c51b8a73677f915e1f5.png","7bb6ed1c35134642a9fe019c491c32b5","Jermaine Johnson",NA,NA,NA,NA,NA,NA,NA
"75440e5782e1444281b37837c95128c4","298b395101264081a4756e1e37524fe3",2023-04-28 08:10:00,"Etc/GMT+4","home_bike_plus","Cycling","20 min Pop Ride","COMPLETE",201822.16,7.1038,1200,"https://s3.amazonaws.com/peloton-ride-images/6cb8557b72024054d91880aef83ad5505497ec64/img_1680785174_48fc8fe4c61945ffb38d478f0ce02d26.png","01f636dc54a145239c4348e1736684ee","Bradley Rose",6.67,202,NA,20,168,85,47
"111d6a452b2b4c569e00dedabcf3779d","fb6ef96f41874ec3bbfc778f24d82134",2023-04-27 07:46:00,"Etc/GMT+4","home_bike_plus","Stretching","5 min Post-Ride Stretch","COMPLETE",0,3.816,300,"https://s3.amazonaws.com/peloton-ride-images/21ba22de903ec57b784bd2f7b6a265acaaf76d37/img_1677168319_f72be7ba1cc64e0398eb46c49ee93777.png","696bd08dd5284accab065e2147b121d7","Camila Ramón",NA,NA,NA,NA,NA,NA,NA
"1e2f40ed584e488282c01fbcef37c780","214ac1cd37e14196b853ebad468ac188",2023-04-27 07:12:00,"Etc/GMT+4","home_bike_plus","Cycling","30 min 2010s Pop Ride","COMPLETE",306957.96,7.4724,1800,"https://s3.amazonaws.com/peloton-ride-images/e33ef69d4b2e7e9a7c7885f584176e9e69349b05/img_1682597430_b3d7240306b84cd2b9965196aa273169.png","696bd08dd5284accab065e2147b121d7","Camila Ramón",10.05,307,NA,20.1,171,85,47
"a2ab3037366e40f9a28e45efc2b66d63","0a40adb4a30c44ffb32ab420ca5419c4",2023-04-26 09:59:00,"Etc/GMT+4","home_bike_plus","Strength","20 min Strength Roll Call: Upper Body","COMPLETE",0,6.8524,1200,"https://s3.amazonaws.com/peloton-ride-images/4781cdd425130f6200a54a7cbc7895af8e924253/img_1681992353_f6766792f94f488da9cd78da9268140c.png","7f3de5e78bb44d8591a0f77f760478c3","Ben Alldis",NA,NA,NA,NA,NA,NA,NA
"3d90b553e33b40daaf77ff2075304f78","13fc9e9c39764cc4b9a14ce0bc6b24d6",2023-04-26 04:41:00,"Etc/GMT+4","home_bike_plus","Cycling","30 min Pop Ride","COMPLETE",279315.5,7.7209,1800,"https://s3.amazonaws.com/peloton-ride-images/e8c566e28ca5d7e4d5ac463d43fa804ca4990de2/img_1682465729_3bc5cba3bd5a4419ba4d0ea1fed7c666.png","2e57092bee334c8c8dcb9fe16ba5308c","Alex Toussaint",9.68,279,NA,19.4,155,85,45
"2bc13083da2a43d2be35395b584b6b12","86b7608ffd7041d7af2dc37fd8f8d320",2023-04-25 08:14:00,"Etc/GMT+4","home_bike_plus","Stretching","5 min Post-Ride Stretch","COMPLETE",0,3.0531,300,"https://s3.amazonaws.com/peloton-ride-images/c26ed25eaa8c527cd679dc6c1d047247e67ccbdd/img_1681993417_7ebd5617fdaa4cf1b7d1aaa602afccce.png","304389e2bfe44830854e071bffc137c9","Matt Wilpers",NA,NA,NA,NA,NA,NA,NA
"4ceab4bec7d64bf49bb462172a068bde","db95c4d48283404cbaa155595d26b3c5",2023-04-25 07:41:00,"Etc/GMT+4","home_bike_plus","Cycling","20 min 2000s Ride","COMPLETE",181006.64,7.122,1200,"https://s3.amazonaws.com/peloton-ride-images/10c77d9ab58b91b855e76c64a8bbb798490b7f10/img_1680745991_9f96aec83a974e3ab716cb9f4ffa1190.png","4904612965164231a37143805a387e40","Kendall Toole",6.26,181,NA,18.8,151,84,44
"01fa449ef4d6494d924f5e310ed8dcdf","c8b205c159724cfe8f428b23cf197378",2023-04-24 09:52:00,"Etc/GMT+4","home_bike_plus","Strength","15 min Core Strength","COMPLETE",0,7.1397,900,"https://s3.amazonaws.com/peloton-ride-images/24e197bf08d6fd2e756b7899fad5c8d3add1ab2c/img_1671132766_cca730ad6c2240b3bc256f1dd3ffbe5e.png","05735e106f0747d2a112d32678be8afd","Olivia Amato",NA,NA,NA,NA,NA,NA,NA
"a0244730df4e46a9bfbe673731aae707","9990d8722323461999a17397c99147fe",2023-04-24 09:14:00,"Etc/GMT+4","home_bike_plus","Strength","30 min Upper Body Strength","COMPLETE",0,7.3571,1800,"https://s3.amazonaws.com/peloton-ride-images/c55e3c3c2515f520459781949a2bf3a326e480ba/img_1680129471_c77d42111d914d0584aa42a089a8ab0f.png","c9fa21c2004c4544a7c35c28a6196c77","Andy Speer",NA,NA,NA,NA,NA,NA,NA
"acc36bf92182474eaedde141bd01fe16","395261fd76b9418f97c66a8dab7cd34a",2023-04-24 08:21:00,"Etc/GMT+4","home_bike_plus","Cycling","20 min Pop Ride","COMPLETE",200413.58,7.5879,1200,"https://s3.amazonaws.com/peloton-ride-images/18aa32c6a274d0b320b4e21ea8dbbf3d858d9a55/img_1681672347_1b63b25a64e5464981caf0f12ebd8869.png","696bd08dd5284accab065e2147b121d7","Camila Ramón",6.64,200,NA,19.9,167,81,48
"342c73be182b412f9f7b5506662190b3","ffb874148abf47a49e0d09dd2d55ebb6",2023-04-19 03:25:00,"Etc/GMT+4","home_bike_plus","Cycling","20 min House Ride","COMPLETE",185173.44,7.9545,1200,"https://s3.amazonaws.com/peloton-ride-images/d7e42ae5d51939641150342ef42f3f406b4e570b/img_1681396465_9bb061ba3e8445bbae5b2f5bcd4f6c9f.png","048f0ce00edb4427b2dced6cbeb107fd","Jess King",6.44,185,NA,19.3,154,82,46
"032ee32e7fdb4b0eaefea35a359aa0a3","cda76e2934dd4e039b52cbb7302a4caa",2023-04-19 02:53:00,"Etc/GMT+4","home_bike_plus","Strength","20 min Arms & Shoulders Strength","COMPLETE",0,6.8683,1200,"https://s3.amazonaws.com/peloton-ride-images/09ff75efa279b0d2596fa8a05fa2beba21b88b32/img_1681571657_5cd28193ed3540409fed00688be6f7bf.png","f962a2b1b34d424cabab73bef81bc8db","Adrian Williams",NA,NA,NA,NA,NA,NA,NA
"e3c880e075604667bb6fcaa12b9cdc39","3fe5bb88bbaf48feaea6c3843bfab7dd",2023-04-13 02:55:00,"Etc/GMT+4","home_bike_plus","Cycling","20 min 2000s Ride","COMPLETE",196690.88,8.0516,1200,"https://s3.amazonaws.com/peloton-ride-images/1725eafcc64a5aa6c7555c720179c78c7cc60599/img_1680776636_d2d5809802b6438cb82e4074f0c92238.png","05735e106f0747d2a112d32678be8afd","Olivia Amato",6.6,197,NA,19.8,164,87,45
"359d887fafe64c629a63c3889a230581","c8b205c159724cfe8f428b23cf197378",2023-04-12 11:58:00,"Etc/GMT+4","home_bike_plus","Strength","15 min Core Strength","COMPLETE",0,7.1397,900,"https://s3.amazonaws.com/peloton-ride-images/24e197bf08d6fd2e756b7899fad5c8d3add1ab2c/img_1671132766_cca730ad6c2240b3bc256f1dd3ffbe5e.png","05735e106f0747d2a112d32678be8afd","Olivia Amato",NA,NA,NA,NA,NA,NA,NA
"fce2ca5d011d48be91769f2585679993","c20ecada518d457781649af5771747dc",2023-04-12 11:17:00,"Etc/GMT+4","home_bike_plus","Strength","20 min Pop Upper Body Strength","COMPLETE",0,7.2562,1200,"https://s3.amazonaws.com/peloton-ride-images/3face1fbdb09821ab0d9643087f0c34a8b16bc09/img_1680088359_058b323640ea466c873142dc8c7c136e.jpg","7f3de5e78bb44d8591a0f77f760478c3","Ben Alldis",NA,NA,NA,NA,NA,NA,NA
"dbdd0b2940694d34827f0aaf3e33f532","5ce63adaf1fd4a51b3869bbacaed6c25",2023-04-11 13:13:00,"Etc/GMT+4","home_bike_plus","Cycling","15 min Low Impact Ride","COMPLETE",142755.15,5.4714,900,"https://s3.amazonaws.com/peloton-ride-images/68fe67a692a867bf8312e0f6a36d4c2676d5caf6/img_1672848234_4573eadff5824e5da16ef94dde30a5e9.png","f6f2d613dc344e4bbf6428cd34697820","Emma Lovewell",4.89,143,NA,19.5,159,88,44
"cb91eecc60104cf1bf12f298ff813aad","127ca90d7f6c4b679a599eebf411a351",2023-04-09 05:53:00,"Etc/GMT+4","home_bike_plus","Strength","30 min Strength Roll Call: Glutes & Legs","COMPLETE",0,7.3313,1800,"https://s3.amazonaws.com/peloton-ride-images/46b698fd4b728fd8680c958d9fa335a37dc530df/img_1678194852_d898c6003f39407cbbd356fb4c5dbf37.png","f962a2b1b34d424cabab73bef81bc8db","Adrian Williams",NA,NA,NA,NA,NA,NA,NA
"4862bc0e7cbf499c899df90d2de36d7d","3e1f999628e1480380e9e4b8c75507f6",2023-04-07 07:23:00,"Etc/GMT+4","home_bike_plus","Strength","10 min Core Strength","COMPLETE",0,7.055,600,"https://s3.amazonaws.com/peloton-ride-images/42e80a711e85c94c8c186a1b70868f4ca7660547/img_1604501120_3b425b435086492ebd520fd3497f1f76.jpg","05735e106f0747d2a112d32678be8afd","Olivia Amato",NA,NA,NA,NA,NA,NA,NA
"e3894113c69140629c8b48fb45fd0ba9","47498610537249f7bb82da56fd6c0233",2023-04-07 06:58:00,"Etc/GMT+4","home_bike_plus","Strength","20 min Strength Roll Call: Upper Body","COMPLETE",0,6.6644,1200,"https://s3.amazonaws.com/peloton-ride-images/41c849859c4f520fc7cf94c8054f528113a1f729/img_1680783470_379c790ea87846489a64b44f28a99e70.jpg","7f3de5e78bb44d8591a0f77f760478c3","Ben Alldis",NA,NA,NA,NA,NA,NA,NA
"b84ba3695631348c98c0494871b32471","f87c9e03a2f146dda13e50dcad58ae94",2023-04-07 05:26:00,"Etc/GMT+4","home_bike_plus","Cycling","20 min Pop Punk Ride","COMPLETE",211197.47,7.0525,1200,"https://s3.amazonaws.com/peloton-ride-images/3b9a838277bcce09253e8a55803ad518ca1e79b3/img_1680892831_5ffef5d793b940f9bd70267a459f9248.png","01f636dc54a145239c4348e1736684ee","Bradley Rose",6.78,211,NA,20.4,176,91,45
"cc78bbfa41b341fcae6ffb54cf6ef30a","4b30760ce12d4a47b975fc8db509559a",2023-04-06 15:01:00,"Etc/GMT+4","home_bike_plus","Stretching","5 min Post-Ride Stretch","COMPLETE",0,3.3904,300,"https://s3.amazonaws.com/peloton-ride-images/93d6b4e7c3ac69620dab3adad8b7ddab54161dc9/img_1679352010_1c0187ef1d9d4578954b3d1892aa8f24.png","c9bd86e59b9b4f96981848467838aa9c","Tunde Oyeneyin",NA,NA,NA,NA,NA,NA,NA
"88406d2ee75e499e9110ca443346c7a3","ce6dc4574db24255a94845eb82ea4ee7",2023-04-06 14:43:00,"Etc/GMT+4","home_bike_plus","Cycling","15 min Low Impact Ride","COMPLETE",153631.31,5.8698,900,"https://s3.amazonaws.com/peloton-ride-images/1298ad57eb8f66c491c0c55827110dcf8af54701/img_1680793460_88527f95f48b4f70b683432bd372de1a.png","048f0ce00edb4427b2dced6cbeb107fd","Jess King",5.02,154,NA,20.1,171,88,46
"fdba94123ad640e89a81289d69d11082","6aec68ebc15a48b6926a8233b77cbbde",2023-04-04 10:47:00,"Etc/GMT+4","home_bike_plus","Cycling","20 min Pop Ride","COMPLETE",203281.78,6.9016,1200,"https://s3.amazonaws.com/peloton-ride-images/7f5721e5c3a7d6fba059c60c970d897d34e3e822/img_1677693642_75df40befbf545cbb8d7a5c367ca048d.png","c406f36aa2a44a5baf8831f8b92f6920","Robin Arzón",6.69,203,NA,20.1,169,87,46
"f201554d7cb041fe8d74d095abaef3e1","50dd737d6b48446c835ad72817dbffb4",2023-04-03 12:07:00,"Etc/GMT+4","home_bike_plus","Cycling","20 min Pop Ride","COMPLETE",203675.97,7.1796,1200,"https://s3.amazonaws.com/peloton-ride-images/1388c6f195a6fc6ebec85241b61e95211ac8939e/img_1669231118_f2995ff9c7144bdcabb6f00beec04870.png","696bd08dd5284accab065e2147b121d7","Camila Ramón",6.69,204,NA,20.1,170,88,46
"2e4702d230f24639b72980de73a6e3c2","744831d15ce845f6a18a62aa49024947",2023-04-01 05:16:00,"Etc/GMT+4","home_bike_plus","Cycling","30 min New Tracks Ride","COMPLETE",257855.35,7.5742,1800,"https://s3.amazonaws.com/peloton-ride-images/d8032d1d8cd6206d93e2a07b5382b66b19cb0270/img_1678113758_2af79cdc09a44f8caf52237bed504c4a.png","731d7b7f6b414a49892c21f01e25317d","Ally Love",9.35,258,NA,18.7,143,86,43
"96f5e43575204c328c9e4c6799de47b2","add893ad692a4cf6be2bfaae0e8ead9f",2023-03-28 06:17:00,"Etc/GMT+4","home_bike_plus","Cycling","30 min Red Hot Chili Peppers Ride","COMPLETE",276711.6,8.1705,1800,"https://s3.amazonaws.com/peloton-ride-images/179dddb24cfbd08f98a7fdfd7a7ccbd053481b38/img_1651710873_bf8ff6d4c5c24feaa6a22e3b8e1e90d1.png","4904612965164231a37143805a387e40","Kendall Toole",9.65,277,NA,19.3,154,91,43
"6694217563cd4b45af92cf2247880274","244890f6381547ec834349205039884d",2023-03-27 12:07:00,"Etc/GMT+4","home_bike_plus","Strength","20 min Strength Roll Call: Upper Body","COMPLETE",0,6.9154,1200,"https://s3.amazonaws.com/peloton-ride-images/f0fdcf8e8821ebb2dd0e80d79b72b362e135ba6c/img_1679573044_d160299bb2d843488d30d7d5404e731e.jpg","7bb6ed1c35134642a9fe019c491c32b5","Jermaine Johnson",NA,NA,NA,NA,NA,NA,NA
"e54a77bf5254442f8c127486a845d681","5c3a5c1c6a4a4177b94b2ec4ac977927",2023-03-27 12:00:00,"Etc/GMT+4","home_bike_plus","Cycling","5 min Warm Up Ride","COMPLETE",53039.78,4.5592,300,"https://s3.amazonaws.com/peloton-ride-images/447ee60b3381e2ca6585817d0e589648fce5bd44/img_1647365399_ce160278f6da44a683323178f0a823b4.png","2e57092bee334c8c8dcb9fe16ba5308c","Alex Toussaint",1.69,53,NA,19.9,172,91,44
"e4617ae518804b4fb8fe3a02f795d932","5cafa93ad34443c590428490f1a4e714",2023-03-26 11:42:00,"Etc/GMT+4","home_bike_plus","Strength","10 min Core Strength","COMPLETE",0,6.9475,600,"https://s3.amazonaws.com/peloton-ride-images/3bf18afe794a715886436112a0bc440854ec233f/img_1665073714_e474173fbab84ac88c5047898f0c442a.png","05735e106f0747d2a112d32678be8afd","Olivia Amato",NA,NA,NA,NA,NA,NA,NA
"2dea66b4ed7847579d4c31fc6822d977","db0e24dd4b1f43cbb569cc96328e4308",2023-03-26 11:11:00,"Etc/GMT+4","home_bike_plus","Strength","20 min Strength Roll Call: Upper Body","COMPLETE",0,6.8684,1200,"https://s3.amazonaws.com/peloton-ride-images/76d288268c4738a29c3f49265e42d22c43dea52e/img_1677762540_f6340da58a7c470a9953538621ae89d8.jpg","7f3de5e78bb44d8591a0f77f760478c3","Ben Alldis",NA,NA,NA,NA,NA,NA,NA
"aef51333c302411b9b00552282368a51","b9d2166529834d2c8dd645d913a5e91a",2023-03-25 06:42:00,"Etc/GMT+4","home_bike_plus","Strength","30 min Upper Body Strength","COMPLETE",0,7.5539,1800,"https://s3.amazonaws.com/peloton-ride-images/42b96b1252a668c4fde19fa1056cc398ae196736/img_1677244154_dfeb1e21336747d0a816311e42d2b7aa.png","1697e6f580494740a5a1ca62b8b3f47c","Rad Lopez",NA,NA,NA,NA,NA,NA,NA
"728135887f344c44a68eaa6923ed3cfd","7442d29880ed469d8f1a5a2fe15e9522",2023-03-25 06:19:00,"Etc/GMT+4","home_bike_plus","Cycling","10 min Warm Up Ride","COMPLETE",106960.11,4.8406,600,"https://s3.amazonaws.com/peloton-ride-images/e5978f66db09a72ec203cc0f100fdb04fb85e378/img_1674560754_4acccc9c482f440f9045a55b18693914.jpg","01f636dc54a145239c4348e1736684ee","Bradley Rose",3.41,107,NA,20.5,178,93,45
"f74cabfa974a4869baf58e567c927643","f236e96c056c45f5b30ebd624917bebd",2023-03-23 12:22:00,"Etc/GMT+4","home_bike_plus","Cycling","30 min EDM Ride","COMPLETE",301315.76,7.7455,1800,"https://s3.amazonaws.com/peloton-ride-images/077ff39adb4832fb4a1ad270335b1838d34391cd/img_1677795169_8034b9f6389545d8a75648f064cca5b2.png","f6f2d613dc344e4bbf6428cd34697820","Emma Lovewell",9.98,301,NA,20,167,85,47
"5f4706be9b724232bfd0e1d57eeb622b","8dad694735be410483923059779b9785",2023-03-22 13:08:00,"Etc/GMT+4","home_bike_plus","Strength","20 min Arms & Shoulders Strength","COMPLETE",0,7.3522,1200,"https://s3.amazonaws.com/peloton-ride-images/7d5d3bed43f50d5dbf83fd66fd3f3e3366b53446/img_1677675025_6d06c1e7024c412297f0db396be50feb.png","7f3de5e78bb44d8591a0f77f760478c3","Ben Alldis",NA,NA,NA,NA,NA,NA,NA
"3dbfe9db4ec04bd28df8f72835fd413c","dbc2d292a45141df9887172bbc46054b",2023-03-22 03:17:00,"Etc/GMT+4","home_bike_plus","Cycling","30 min Pop Ride","COMPLETE",304296.61,7.4288,1800,"https://s3.amazonaws.com/peloton-ride-images/8ae56b6d296be9c01111ea53f465c39232994e21/img_1679441581_3edc0a5d6cd04b67ba8352867e15f90b.png","baf5dfb4c6ac4968b2cb7f8f8cc0ef10","Cody Rigsby",10.02,304,NA,20,169,89,45
"0454830d4db041a486871f75802bf694","fb6c72a66d9e4eb59817d60ea4f25f2b",2023-03-21 09:55:00,"Etc/GMT+4","home_bike_plus","Strength","20 min Upper Body Strength","COMPLETE",0,6.7507,1200,"https://s3.amazonaws.com/peloton-ride-images/b204226276875f0c117ecbe1849e782b7ffcb3c8/img_1679437654_4fe2bf085e914a1780a0f53d3e89618e.png","76e245b7a0fa42b4a1cd41576943e788","Logan Aldridge",NA,NA,NA,NA,NA,NA,NA
"689caa35f4a643669954fd70df1945a6","b000a5410c264b299fef19e224b2cef7",2023-03-21 05:54:00,"Etc/GMT+4","home_bike_plus","Cycling","30 min Dance 100 Ride","COMPLETE",303063.65,7.4393,1800,"https://s3.amazonaws.com/peloton-ride-images/91013aae165e1f2c711d53d1f7a0d97ba20d99e2/img_1679243822_7c19803505bc4e1ead175d6e8dd7d867.png","731d7b7f6b414a49892c21f01e25317d","Ally Love",10,303,NA,20,168,88,45
"19423b5f5f7f43529353298eb81cf343","efeebe2b3d05433396523dbbb0d8c5f0",2023-03-20 12:47:00,"America/New_York","iPhone","Strength","10 min Arms & Shoulders Strength","COMPLETE",0,6.4192,600,"https://s3.amazonaws.com/peloton-ride-images/f46f7ec717413764d3c087b9110e957bdf9d173c/img_1670440467_f829ce6d7cbc4ecab6a24e3ca13c9917.png","f962a2b1b34d424cabab73bef81bc8db","Adrian Williams",NA,NA,NA,NA,NA,NA,NA
"eec3de3949364a4bb8626868a7a82cf6","1349984e05ae440b91eac7360912304b",2023-03-18 04:59:00,"Etc/GMT+4","home_bike_plus","Cycling","45 min 2000s Ride","COMPLETE",404165.76,8.0541,2700,"https://s3.amazonaws.com/peloton-ride-images/e7d74d1b59251c41ebbe794f089b35afc0ddbd66/img_1679054049_cd4e9878eb3a4cc296fad289d4fb0cba.png","2e57092bee334c8c8dcb9fe16ba5308c","Alex Toussaint",14.31,404,NA,19.1,150,90,42
"37e1dd18359c484eb63b4b87927f7321","ce4b048b46314bec84b506ad8b80f6c5",2023-03-17 15:40:00,"America/New_York","iPhone","Meditation","10 min Sleep Meditation","COMPLETE",0,3.4231,600,"https://s3.amazonaws.com/peloton-ride-images/e76cc3c0a0e6ab2d199bd28e49e07c33d7e4b7bb/img_1675955690_96cd1a5ed2da4153803accd6743feb4f.jpg","a8c56f162c964e9392568bc13828a3fb","Anna Greenberg",NA,NA,NA,NA,NA,NA,NA
"3854a632a54545aea65f65adab71e060","a246e60cd47d4f10b7c1b075b197b9fa",2023-03-16 15:49:00,"America/New_York","iPhone","Meditation","5 min Sleep Meditation","COMPLETE",0,4.8462,300,"https://s3.amazonaws.com/peloton-ride-images/1d7110e102eb77303545f74253eda7b88eb229ab/img_1637292010_24c24542ae8c4c6eae34f4d388ccc8df.jpg","a8c56f162c964e9392568bc13828a3fb","Anna Greenberg",NA,NA,NA,NA,NA,NA,NA
"0d5942b0c07742cb8e2f26aa13d301ca","e651cb0bd0ba4886be3b4871d7c749f7",2023-03-15 12:58:00,"Etc/GMT+4","home_bike_plus","Strength","20 min Techno Upper Body Strength","COMPLETE",0,7.0422,1200,"https://s3.amazonaws.com/peloton-ride-images/fa477e5938504d8a9cab160a0d645fd8db593da3/img_1658919962_7ed58962dfca46e1822c9345f6fe1c08.png","7f3de5e78bb44d8591a0f77f760478c3","Ben Alldis",NA,NA,NA,NA,NA,NA,NA
"b9038037e3ea45c0b371253600de0074","60612148036149f0812a414b9e1160c6",2023-03-15 12:29:00,"Etc/GMT+4","home_bike_plus","Cycling","20 min EDM Trap Ride","COMPLETE",212229.29,7.7018,1200,"https://s3.amazonaws.com/peloton-ride-images/3abe7a771b825d5d3f61b019f024e434df8d2560/img_1651275174_2fc7c1f2aafd465b921014d49202a99b.png","048f0ce00edb4427b2dced6cbeb107fd","Jess King",6.8,212,NA,20.4,177,87,47
